time,station,waterMeasured
1693618165,Innova-1,4.46999979019165
1693618168,Innova-1,4.460000038146973
1693618170,Innova-1,4.489999771118164
1693618172,Innova-1,4.46999979019165
1693618174,Innova-1,4.510000228881836
1693618177,Innova-1,4.489999771118164
1693618179,Innova-1,4.480000019073486
1693618181,Innova-1,4.5
1693618183,Innova-1,4.46999979019165
1693618185,Innova-1,4.510000228881836
1693618188,Innova-1,4.420000076293945
1693618190,Innova-1,4.53000020980835
1693618192,Innova-1,4.46999979019165
1693618195,Innova-1,4.510000228881836
1693618197,Innova-1,4.46999979019165
1693618200,Innova-1,4.44000005722046
1693618202,Innova-1,4.460000038146973
1693618204,Innova-1,4.460000038146973
1693618206,Innova-1,4.44000005722046
1693618208,Innova-1,4.46999979019165
1693618211,Innova-1,4.44000005722046
1693618213,Innova-1,4.510000228881836
1693618215,Innova-1,4.44000005722046
1693618217,Innova-1,4.489999771118164
1693618220,Innova-1,4.46999979019165
1693618222,Innova-1,4.460000038146973
1693618224,Innova-1,4.420000076293945
1693618227,Innova-1,4.46999979019165
1693618229,Innova-1,4.480000019073486
1693618231,Innova-1,4.46999979019165
1693618233,Innova-1,4.460000038146973
1693618235,Innova-1,4.44000005722046
1693618238,Innova-1,4.480000019073486
1693618240,Innova-1,4.420000076293945
1693618242,Innova-1,4.510000228881836
1693618244,Innova-1,4.44000005722046
1693618246,Innova-1,4.44000005722046
1693618248,Innova-1,4.46999979019165
1693618251,Innova-1,4.46999979019165
1693618253,Innova-1,4.420000076293945
1693618255,Innova-1,4.510000228881836
1693618257,Innova-1,4.46999979019165
1693618259,Innova-1,4.420000076293945
1693618261,Innova-1,4.460000038146973
1693618264,Innova-1,4.5
1693618266,Innova-1,4.44000005722046
1693618268,Innova-1,4.46999979019165
1693618270,Innova-1,4.44000005722046
1693618272,Innova-1,4.510000228881836
1693618274,Innova-1,4.489999771118164
1693618277,Innova-1,4.420000076293945
1693618279,Innova-1,4.489999771118164
1693618281,Innova-1,4.489999771118164
1693618283,Innova-1,4.480000019073486
1693618285,Innova-1,4.46999979019165
1693618287,Innova-1,0.0
1693618289,Innova-1,0.0
1693618292,Innova-1,0.0
1693618294,Innova-1,0.0
1693618296,Innova-1,0.0
1693618298,Innova-1,0.0
1693618300,Innova-1,0.0
1693618303,Innova-1,0.0
1693618305,Innova-1,0.0
1693618307,Innova-1,0.0
1693618310,Innova-1,0.0
1693618313,Innova-1,0.0
1693618315,Innova-1,0.0
1693618317,Innova-1,0.0
1693618319,Innova-1,0.0
1693618321,Innova-1,0.0
1693618323,Innova-1,0.0
1693618326,Innova-1,0.0
1693618328,Innova-1,0.0
1693618330,Innova-1,0.0
1693618332,Innova-1,0.0
1693618334,Innova-1,0.0
1693618336,Innova-1,0.0
1693618338,Innova-1,0.0
1693618341,Innova-1,0.0
1693618344,Innova-1,0.0
1693618346,Innova-1,0.0
1693618348,Innova-1,0.0
1693618350,Innova-1,0.0
1693618353,Innova-1,0.0
1693618355,Innova-1,0.0
1693618357,Innova-1,0.0
1693618359,Innova-1,0.0
1693618361,Innova-1,0.0
1693618363,Innova-1,0.0
1693618366,Innova-1,0.0
1693618368,Innova-1,0.0
1693618370,Innova-1,0.0
1693618372,Innova-1,0.0
1693618374,Innova-1,0.0
1693618377,Innova-1,0.0
1693618379,Innova-1,0.0
1693618381,Innova-1,0.0
1693618383,Innova-1,0.0
1693618385,Innova-1,0.0
1693618387,Innova-1,0.0
1693618389,Innova-1,0.0
1693618392,Innova-1,0.0
1693618394,Innova-1,0.0
1693618396,Innova-1,0.0
1693618398,Innova-1,0.0
1693618400,Innova-1,0.0
1693618402,Innova-1,0.0
1693618405,Innova-1,0.0
1693618407,Innova-1,0.0
1693618409,Innova-1,0.0
1693618411,Innova-1,0.0
1693618413,Innova-1,0.0
1693618415,Innova-1,0.0
1693618418,Innova-1,0.0
1693618420,Innova-1,0.0
1693618422,Innova-1,0.0
1693618424,Innova-1,0.0
1693618426,Innova-1,0.0
1693618428,Innova-1,0.0
1693618431,Innova-1,0.0
1693618433,Innova-1,0.0
1693618435,Innova-1,0.0
1693618437,Innova-1,0.0
1693618439,Innova-1,0.0
1693618441,Innova-1,0.0
1693618444,Innova-1,0.0
1693618446,Innova-1,0.0
1693618448,Innova-1,0.0
1693618450,Innova-1,0.0
1693618452,Innova-1,0.0
1693618454,Innova-1,0.0
1693618457,Innova-1,0.0
1693618459,Innova-1,0.0
1693618461,Innova-1,0.0
1693618463,Innova-1,0.0
1693618465,Innova-1,0.0
1693618467,Innova-1,0.0
1693618470,Innova-1,0.0
1693618472,Innova-1,0.0
1693618474,Innova-1,0.0
1693618476,Innova-1,0.0
1693618479,Innova-1,0.0
1693618481,Innova-1,0.0
1693618483,Innova-1,0.0
1693618485,Innova-1,0.0
1693618487,Innova-1,0.0
1693618489,Innova-1,0.0
1693618492,Innova-1,0.0
1693618494,Innova-1,0.0
1693618496,Innova-1,0.0
1693618498,Innova-1,0.0
1693618501,Innova-1,0.0
1693618503,Innova-1,0.0
1693618505,Innova-1,0.0
1693618507,Innova-1,0.0
1693618509,Innova-1,0.0
1693618512,Innova-1,0.0
1693618514,Innova-1,0.0
1693618516,Innova-1,0.0
1693618518,Innova-1,0.0
1693618520,Innova-1,0.0
1693618522,Innova-1,0.0
1693618525,Innova-1,0.0
1693618527,Innova-1,0.0
1693618529,Innova-1,0.0
1693618531,Innova-1,0.0
1693618533,Innova-1,0.0
1693618536,Innova-1,0.0
1693618538,Innova-1,0.0
1693618540,Innova-1,0.0
1693618542,Innova-1,0.0
1693618544,Innova-1,0.0
1693618547,Innova-1,0.0
1693618549,Innova-1,0.0
1693618551,Innova-1,0.0
1693618553,Innova-1,0.0
1693618555,Innova-1,0.0
1693618558,Innova-1,0.0
1693618560,Innova-1,0.0
1693618562,Innova-1,0.0
1693618564,Innova-1,0.0
1693618566,Innova-1,0.0
1693618568,Innova-1,0.0
1693618571,Innova-1,0.0
1693618573,Innova-1,0.0
1693618575,Innova-1,0.0
1693618577,Innova-1,0.0
1693618579,Innova-1,0.0
1693618582,Innova-1,0.0
1693618584,Innova-1,0.0
1693618586,Innova-1,0.0
1693618588,Innova-1,0.0
1693618590,Innova-1,0.0
1693618592,Innova-1,0.0
1693618595,Innova-1,0.0
1693618597,Innova-1,0.0
1693618599,Innova-1,0.0
1693618601,Innova-1,0.0
1693618603,Innova-1,0.0
1693618606,Innova-1,0.0
1693618608,Innova-1,0.0
1693618610,Innova-1,0.0
1693618612,Innova-1,0.0
1693618614,Innova-1,0.0
1693618617,Innova-1,0.0
1693618619,Innova-1,0.0
1693618621,Innova-1,0.0
1693618623,Innova-1,0.0
1693618625,Innova-1,0.0
1693618628,Innova-1,0.0
1693618630,Innova-1,0.0
1693618632,Innova-1,0.0
1693618634,Innova-1,0.0
1693618636,Innova-1,0.0
1693618638,Innova-1,0.0
1693618640,Innova-1,0.0
1693618643,Innova-1,0.0
1693618645,Innova-1,0.0
1693618647,Innova-1,0.0
1693618649,Innova-1,0.0
1693618652,Innova-1,0.0
1693618654,Innova-1,0.0
1693618656,Innova-1,0.0
1693618658,Innova-1,0.0
1693618661,Innova-1,0.0
1693618663,Innova-1,0.0
1693618665,Innova-1,0.0
1693618667,Innova-1,0.0
1693618669,Innova-1,0.0
1693618671,Innova-1,0.0
1693618674,Innova-1,0.0
1693618676,Innova-1,0.0
1693618678,Innova-1,0.0
1693618680,Innova-1,0.0
1693618684,Innova-1,0.0
1693618686,Innova-1,0.0
1693618688,Innova-1,0.0
1693618690,Innova-1,0.0
1693618692,Innova-1,0.0
1693618695,Innova-1,0.0
1693618697,Innova-1,0.0
1693618699,Innova-1,0.0
1693618701,Innova-1,0.0
1693618704,Innova-1,0.0
1693618706,Innova-1,0.0
1693618708,Innova-1,0.0
1693618710,Innova-1,0.0
1693618712,Innova-1,0.0
1693618714,Innova-1,0.0
1693618716,Innova-1,0.0
1693618718,Innova-1,0.0
1693618721,Innova-1,0.0
1693618723,Innova-1,0.0
1693618725,Innova-1,0.0
1693618727,Innova-1,0.0
1693618730,Innova-1,0.0
1693618732,Innova-1,0.0
1693618734,Innova-1,0.0
1693618736,Innova-1,0.0
1693618739,Innova-1,0.0
1693618741,Innova-1,0.0
1693618743,Innova-1,0.0
1693618746,Innova-1,0.0
1693618748,Innova-1,0.0
1693618750,Innova-1,0.0
1693618752,Innova-1,0.0
1693618754,Innova-1,0.0
1693618756,Innova-1,0.0
1693618759,Innova-1,0.0
1693618761,Innova-1,0.0
1693618763,Innova-1,0.0
1693618765,Innova-1,0.0
1693618768,Innova-1,0.0
1693618770,Innova-1,0.0
1693618772,Innova-1,0.0
1693618774,Innova-1,0.0
1693618777,Innova-1,0.0
1693618779,Innova-1,0.0
1693618781,Innova-1,0.0
1693618783,Innova-1,0.0
1693618785,Innova-1,0.0
1693618787,Innova-1,0.0
1693618789,Innova-1,0.0
1693618792,Innova-1,0.0
1693618794,Innova-1,0.0
1693618796,Innova-1,0.0
1693618798,Innova-1,0.0
1693618800,Innova-1,0.0
1693618803,Innova-1,0.0
1693618805,Innova-1,0.0
1693618807,Innova-1,0.0
1693618809,Innova-1,0.0
1693618811,Innova-1,0.0
1693618813,Innova-1,0.0
1693618816,Innova-1,0.0
1693618818,Innova-1,0.0
1693618820,Innova-1,0.0
1693618822,Innova-1,0.0
1693618824,Innova-1,0.0
1693618827,Innova-1,0.0
1693618829,Innova-1,0.0
1693618831,Innova-1,0.0
1693618833,Innova-1,0.0
1693618835,Innova-1,0.0
1693618839,Innova-1,0.0
1693618841,Innova-1,0.0
1693618843,Innova-1,0.0
1693618845,Innova-1,0.0
1693618848,Innova-1,0.0
1693618850,Innova-1,0.0
1693618852,Innova-1,0.0
1693618854,Innova-1,0.0
1693618856,Innova-1,0.0
1693618858,Innova-1,0.0
1693618860,Innova-1,0.0
1693618863,Innova-1,0.0
1693618865,Innova-1,0.0
1693618867,Innova-1,0.0
1693618869,Innova-1,0.0
1693618871,Innova-1,0.0
1693618873,Innova-1,0.0
1693618876,Innova-1,0.0
1693618878,Innova-1,0.0
1693618880,Innova-1,0.0
1693618882,Innova-1,0.0
1693618884,Innova-1,0.0
1693618887,Innova-1,0.0
1693618890,Innova-1,0.0
1693618892,Innova-1,0.0
1693618895,Innova-1,0.0
1693618897,Innova-1,0.0
1693618899,Innova-1,0.0
1693618901,Innova-1,0.0
1693618903,Innova-1,0.0
1693618905,Innova-1,0.0
1693618908,Innova-1,0.0
1693618910,Innova-1,0.0
1693618912,Innova-1,0.0
1693618914,Innova-1,0.0
1693618916,Innova-1,0.0
1693618918,Innova-1,0.0
1693618921,Innova-1,0.0
1693618923,Innova-1,0.0
1693618925,Innova-1,0.0
1693618927,Innova-1,0.0
1693618929,Innova-1,0.0
1693618931,Innova-1,0.0
1693618934,Innova-1,0.0
1693618936,Innova-1,0.0
1693618938,Innova-1,0.0
1693618940,Innova-1,0.0
1693618942,Innova-1,0.0
1693618944,Innova-1,0.0
1693618947,Innova-1,0.0
1693618949,Innova-1,0.0
1693618951,Innova-1,0.0
1693618953,Innova-1,0.0
1693618955,Innova-1,0.0
1693618957,Innova-1,0.0
1693618960,Innova-1,0.0
1693618962,Innova-1,0.0
1693618964,Innova-1,0.0
1693618966,Innova-1,0.0
1693618968,Innova-1,0.0
1693618970,Innova-1,0.0
1693618973,Innova-1,0.0
1693618975,Innova-1,0.0
1693618977,Innova-1,0.0
1693618979,Innova-1,0.0
1693618981,Innova-1,0.0
1693618984,Innova-1,0.0
1693618986,Innova-1,0.0
1693618988,Innova-1,0.0
1693618990,Innova-1,0.0
1693618992,Innova-1,0.0
1693618994,Innova-1,0.0
1693618996,Innova-1,0.0
1693618999,Innova-1,0.0
1693619001,Innova-1,0.0
1693619003,Innova-1,0.0
1693619005,Innova-1,0.0
1693619007,Innova-1,0.0
1693619009,Innova-1,0.0
1693619012,Innova-1,0.0
1693619014,Innova-1,0.0
1693619016,Innova-1,0.0
1693619018,Innova-1,0.0
1693619020,Innova-1,0.0
1693619022,Innova-1,0.0
1693619024,Innova-1,0.0
1693619026,Innova-1,0.0
1693619029,Innova-1,0.0
1693619031,Innova-1,0.0
1693619033,Innova-1,0.0
1693619035,Innova-1,0.0
1693619037,Innova-1,0.0
1693619039,Innova-1,0.0
1693619042,Innova-1,0.0
1693619045,Innova-1,0.0
1693619047,Innova-1,0.0
1693619049,Innova-1,0.0
1693619051,Innova-1,0.0
1693619054,Innova-1,0.0
1693619056,Innova-1,0.0
1693619058,Innova-1,0.0
1693619060,Innova-1,0.0
1693619062,Innova-1,0.0
1693619065,Innova-1,0.0
1693619067,Innova-1,0.0
1693619069,Innova-1,0.0
1693619071,Innova-1,0.0
1693619073,Innova-1,0.0
1693619075,Innova-1,0.0
1693619077,Innova-1,0.0
1693619080,Innova-1,0.0
1693619082,Innova-1,0.0
1693619084,Innova-1,0.0
1693619086,Innova-1,0.0
1693619088,Innova-1,0.0
1693619091,Innova-1,0.0
1693619093,Innova-1,0.0
1693619095,Innova-1,0.0
1693619097,Innova-1,0.0
1693619100,Innova-1,0.0
1693619102,Innova-1,0.0
1693619104,Innova-1,0.0
1693619106,Innova-1,0.0
1693619109,Innova-1,0.0
1693619111,Innova-1,0.0
1693619113,Innova-1,0.0
1693619115,Innova-1,0.0
1693619117,Innova-1,0.0
1693619119,Innova-1,0.0
1693619122,Innova-1,0.0
1693619125,Innova-1,0.0
1693619127,Innova-1,0.0
1693619129,Innova-1,0.0
1693619131,Innova-1,0.0
1693619134,Innova-1,0.0
1693619136,Innova-1,0.0
1693619138,Innova-1,0.0
1693619140,Innova-1,0.0
1693619142,Innova-1,0.0
1693619144,Innova-1,0.0
1693619147,Innova-1,0.0
1693619149,Innova-1,0.0
1693619151,Innova-1,0.0
1693619153,Innova-1,0.0
1693619155,Innova-1,0.0
1693619157,Innova-1,0.0
1693619160,Innova-1,0.0
1693619162,Innova-1,0.0
1693619164,Innova-1,0.0
1693619166,Innova-1,0.0
1693619168,Innova-1,0.0
1693619170,Innova-1,0.0
1693619173,Innova-1,0.0
1693619175,Innova-1,0.0
1693619177,Innova-1,0.0
1693619179,Innova-1,0.0
1693619181,Innova-1,0.0
1693619184,Innova-1,0.0
1693619186,Innova-1,0.0
1693619188,Innova-1,0.0
1693619191,Innova-1,0.0
1693619193,Innova-1,0.0
1693619195,Innova-1,0.0
1693619197,Innova-1,0.0
1693619199,Innova-1,0.0
1693619201,Innova-1,0.0
1693619204,Innova-1,0.0
1693619206,Innova-1,0.0
1693619208,Innova-1,0.0
1693619210,Innova-1,0.0
1693619212,Innova-1,0.0
1693619215,Innova-1,0.0
1693619217,Innova-1,0.0
1693619219,Innova-1,0.0
1693619222,Innova-1,0.0
1693619224,Innova-1,0.0
1693619226,Innova-1,0.0
1693619228,Innova-1,0.0
1693619230,Innova-1,0.0
1693619233,Innova-1,0.0
1693619235,Innova-1,0.0
1693619237,Innova-1,0.0
1693619239,Innova-1,0.0
1693619242,Innova-1,0.0
1693619244,Innova-1,0.0
1693619246,Innova-1,0.0
1693619248,Innova-1,0.0
1693619250,Innova-1,0.0
1693619253,Innova-1,0.0
1693619255,Innova-1,0.0
1693619257,Innova-1,0.0
1693619259,Innova-1,0.0
1693619261,Innova-1,0.0
1693619263,Innova-1,0.0
1693619266,Innova-1,0.0
1693619268,Innova-1,0.0
1693619270,Innova-1,0.0
1693619272,Innova-1,0.0
1693619275,Innova-1,0.0
1693619277,Innova-1,0.0
1693619279,Innova-1,0.0
1693619281,Innova-1,0.0
1693619283,Innova-1,0.0
1693619285,Innova-1,0.0
1693619288,Innova-1,0.0
1693619290,Innova-1,0.0
1693619292,Innova-1,0.0
1693619294,Innova-1,0.0
1693619296,Innova-1,0.0
1693619299,Innova-1,0.0
1693619301,Innova-1,0.0
1693619303,Innova-1,0.0
1693619305,Innova-1,0.0
1693619308,Innova-1,0.0
1693619310,Innova-1,0.0
1693619312,Innova-1,0.0
1693619314,Innova-1,0.0
1693619316,Innova-1,0.0
1693619320,Innova-1,0.0
1693619322,Innova-1,0.0
1693619324,Innova-1,0.0
1693619327,Innova-1,0.0
1693619329,Innova-1,0.0
1693619331,Innova-1,0.0
1693619333,Innova-1,0.0
1693619335,Innova-1,0.0
1693619337,Innova-1,0.0
1693619340,Innova-1,0.0
1693619342,Innova-1,0.0
1693619344,Innova-1,0.0
1693619346,Innova-1,0.0
1693619348,Innova-1,0.0
1693619351,Innova-1,0.0
1693619353,Innova-1,0.0
1693619355,Innova-1,0.0
1693619357,Innova-1,0.0
1693619359,Innova-1,0.0
1693619361,Innova-1,0.0
1693619364,Innova-1,0.0
1693619366,Innova-1,0.0
1693619368,Innova-1,0.0
1693619370,Innova-1,0.0
1693619372,Innova-1,0.0
1693619374,Innova-1,0.0
1693619377,Innova-1,0.0
1693619379,Innova-1,0.0
1693619381,Innova-1,0.0
1693619383,Innova-1,0.0
1693619386,Innova-1,0.0
1693619388,Innova-1,0.0
1693619390,Innova-1,0.0
1693619392,Innova-1,0.0
1693619394,Innova-1,0.0
1693619396,Innova-1,0.0
1693619398,Innova-1,0.0
1693619400,Innova-1,0.0
1693619403,Innova-1,0.0
1693619405,Innova-1,0.0
1693619407,Innova-1,0.0
1693619410,Innova-1,0.0
1693619412,Innova-1,0.0
1693619414,Innova-1,4.489999771118164
1693619416,Innova-1,4.53000020980835
1693619418,Innova-1,4.46999979019165
1693619420,Innova-1,4.53000020980835
1693619423,Innova-1,4.46999979019165
1693619425,Innova-1,4.489999771118164
1693619427,Innova-1,4.420000076293945
1693619429,Innova-1,4.44000005722046
1693619431,Innova-1,4.400000095367432
1693619433,Innova-1,4.46999979019165
1693619436,Innova-1,4.44000005722046
1693619438,Innova-1,4.46999979019165
1693619440,Innova-1,4.46999979019165
1693619444,Innova-1,4.46999979019165
1693619446,Innova-1,4.46999979019165
1693619448,Innova-1,4.40999984741211
1693619450,Innova-1,4.46999979019165
1693619452,Innova-1,4.44000005722046
1693619455,Innova-1,4.510000228881836
1693619457,Innova-1,4.44000005722046
1693619459,Innova-1,4.429999828338623
1693619461,Innova-1,4.46999979019165
1693619464,Innova-1,4.420000076293945
1693619466,Innova-1,4.44000005722046
1693619468,Innova-1,4.519999980926514
1693619470,Innova-1,4.400000095367432
1693619472,Innova-1,4.46999979019165
1693619474,Innova-1,4.400000095367432
1693619477,Innova-1,4.46999979019165
1693619479,Innova-1,4.44000005722046
1693619481,Innova-1,4.44000005722046
1693619483,Innova-1,4.480000019073486
1693619485,Innova-1,4.400000095367432
1693619487,Innova-1,4.400000095367432
1693619490,Innova-1,4.44000005722046
1693619492,Innova-1,4.460000038146973
1693619494,Innova-1,4.489999771118164
1693619496,Innova-1,4.44000005722046
1693619498,Innova-1,4.420000076293945
1693619501,Innova-1,4.489999771118164
1693619503,Innova-1,4.46999979019165
1693619505,Innova-1,4.400000095367432
1693619507,Innova-1,4.46999979019165
1693619509,Innova-1,4.46999979019165
1693619511,Innova-1,4.44000005722046
1693619514,Innova-1,4.46999979019165
1693619516,Innova-1,4.44000005722046
1693619519,Innova-1,4.46999979019165
1693619521,Innova-1,4.5
1693619524,Innova-1,4.46999979019165
1693619526,Innova-1,4.44000005722046
1693619528,Innova-1,4.480000019073486
1693619530,Innova-1,4.400000095367432
1693619532,Innova-1,4.53000020980835
1693619535,Innova-1,4.44000005722046
1693619537,Innova-1,4.420000076293945
1693619539,Innova-1,4.480000019073486
1693619541,Innova-1,4.460000038146973
1693619544,Innova-1,4.44000005722046
1693619546,Innova-1,4.489999771118164
1693619550,Innova-1,4.460000038146973
1693619552,Innova-1,4.44000005722046
1693619554,Innova-1,4.400000095367432
1693619556,Innova-1,4.46999979019165
1693619558,Innova-1,4.489999771118164
1693619561,Innova-1,4.400000095367432
1693619563,Innova-1,4.519999980926514
1693619565,Innova-1,4.44000005722046
1693619567,Innova-1,4.429999828338623
1693619570,Innova-1,4.489999771118164
1693619572,Innova-1,4.46999979019165
1693619574,Innova-1,4.460000038146973
1693619576,Innova-1,4.44000005722046
1693619578,Innova-1,4.489999771118164
1693619580,Innova-1,4.46999979019165
1693619583,Innova-1,4.46999979019165
1693619585,Innova-1,4.400000095367432
1693619587,Innova-1,4.5
1693619589,Innova-1,4.400000095367432
1693619591,Innova-1,4.46999979019165
1693619593,Innova-1,4.460000038146973
1693619596,Innova-1,4.44000005722046
1693619598,Innova-1,4.460000038146973
1693619600,Innova-1,4.429999828338623
1693619603,Innova-1,4.460000038146973
1693619605,Innova-1,4.460000038146973
1693619607,Innova-1,4.44000005722046
1693619609,Innova-1,4.460000038146973
1693619612,Innova-1,4.420000076293945
1693619616,Innova-1,4.46999979019165
1693619619,Innova-1,4.44000005722046
1693619621,Innova-1,4.420000076293945
1693619623,Innova-1,4.420000076293945
1693619626,Innova-1,4.460000038146973
1693619628,Innova-1,4.420000076293945
1693619630,Innova-1,4.460000038146973
1693619632,Innova-1,4.5
1693619635,Innova-1,4.460000038146973
1693619637,Innova-1,4.44000005722046
1693619639,Innova-1,4.46999979019165
1693619642,Innova-1,4.480000019073486
1693619644,Innova-1,4.44000005722046
1693619646,Innova-1,4.489999771118164
1693619648,Innova-1,4.400000095367432
1693619651,Innova-1,4.5
1693619653,Innova-1,4.400000095367432
1693619655,Innova-1,4.46999979019165
1693619657,Innova-1,4.44000005722046
1693619659,Innova-1,4.429999828338623
1693619661,Innova-1,4.46999979019165
1693619664,Innova-1,4.489999771118164
1693619666,Innova-1,4.400000095367432
1693619668,Innova-1,4.44000005722046
1693619670,Innova-1,4.46999979019165
1693619675,Innova-1,4.449999809265137
1693619677,Innova-1,4.44000005722046
1693619679,Innova-1,4.46999979019165
1693619681,Innova-1,4.46999979019165
1693619683,Innova-1,4.46999979019165
1693619686,Innova-1,4.44000005722046
1693619688,Innova-1,4.46999979019165
1693619690,Innova-1,4.46999979019165
1693619692,Innova-1,4.44000005722046
1693619694,Innova-1,4.420000076293945
1693619697,Innova-1,4.510000228881836
1693619699,Innova-1,4.46999979019165
1693619701,Innova-1,4.44000005722046
1693619703,Innova-1,4.510000228881836
1693619705,Innova-1,4.44000005722046
1693619708,Innova-1,4.429999828338623
1693619710,Innova-1,4.46999979019165
1693619712,Innova-1,4.46999979019165
1693619714,Innova-1,4.46999979019165
1693619716,Innova-1,4.46999979019165
1693619720,Innova-1,4.40999984741211
1693619722,Innova-1,4.46999979019165
1693619724,Innova-1,4.44000005722046
1693619726,Innova-1,4.46999979019165
1693619729,Innova-1,4.400000095367432
1693619731,Innova-1,4.53000020980835
1693619733,Innova-1,4.400000095367432
1693619735,Innova-1,4.400000095367432
1693619737,Innova-1,4.44000005722046
1693619739,Innova-1,4.5
1693619742,Innova-1,4.400000095367432
1693619744,Innova-1,4.46999979019165
1693619746,Innova-1,4.510000228881836
1693619748,Innova-1,4.420000076293945
1693619750,Innova-1,4.46999979019165
1693619752,Innova-1,4.46999979019165
1693619754,Innova-1,4.44000005722046
1693619757,Innova-1,4.420000076293945
1693619759,Innova-1,4.489999771118164
1693619761,Innova-1,4.46999979019165
1693619763,Innova-1,4.44000005722046
1693619765,Innova-1,4.480000019073486
1693619767,Innova-1,4.460000038146973
1693619770,Innova-1,4.44000005722046
1693619772,Innova-1,4.44000005722046
1693619774,Innova-1,4.46999979019165
1693619776,Innova-1,4.489999771118164
1693619778,Innova-1,4.44000005722046
1693619781,Innova-1,4.420000076293945
1693619783,Innova-1,4.46999979019165
1693619785,Innova-1,4.400000095367432
1693619787,Innova-1,4.489999771118164
1693619789,Innova-1,4.460000038146973
1693619792,Innova-1,0.0
1693619794,Innova-1,0.0
1693619796,Innova-1,0.0
1693619798,Innova-1,0.0
1693619800,Innova-1,0.0
1693619802,Innova-1,0.0
1693619805,Innova-1,0.0
1693619807,Innova-1,0.0
1693619809,Innova-1,0.0
1693619811,Innova-1,0.0
1693619813,Innova-1,0.0
1693619815,Innova-1,0.0
1693619818,Innova-1,0.0
1693619820,Innova-1,0.0
1693619822,Innova-1,0.0
1693619824,Innova-1,0.0
1693619826,Innova-1,0.0
1693619829,Innova-1,0.0
1693619831,Innova-1,0.0
1693619833,Innova-1,0.0
1693619835,Innova-1,0.0
1693619838,Innova-1,0.0
1693619840,Innova-1,0.0
1693619842,Innova-1,0.0
1693619844,Innova-1,0.0
1693619846,Innova-1,0.0
1693619848,Innova-1,0.0
1693619851,Innova-1,0.0
1693619853,Innova-1,0.0
1693619855,Innova-1,0.0
1693619857,Innova-1,0.0
1693619859,Innova-1,0.0
1693619861,Innova-1,0.0
1693619863,Innova-1,0.0
1693619866,Innova-1,0.0
1693619868,Innova-1,0.0
1693619870,Innova-1,0.0
1693619872,Innova-1,0.0
1693619874,Innova-1,0.0
1693619879,Innova-1,0.0
1693619882,Innova-1,0.0
1693619884,Innova-1,0.0
1693619886,Innova-1,0.0
1693619888,Innova-1,0.0
1693619890,Innova-1,0.0
1693619892,Innova-1,0.0
1693619895,Innova-1,0.0
1693619897,Innova-1,0.0
1693619899,Innova-1,0.0
1693619901,Innova-1,0.0
1693619903,Innova-1,0.0
1693619905,Innova-1,0.0
1693619908,Innova-1,0.0
1693619910,Innova-1,0.0
1693619912,Innova-1,0.0
1693619914,Innova-1,0.0
1693619916,Innova-1,0.0
1693619918,Innova-1,0.0
1693619921,Innova-1,0.0
1693619923,Innova-1,0.0
1693619925,Innova-1,0.0
1693619927,Innova-1,0.0
1693619929,Innova-1,0.0
1693619931,Innova-1,0.0
1693619934,Innova-1,0.0
1693619936,Innova-1,0.0
1693619938,Innova-1,0.0
1693619940,Innova-1,0.0
1693619942,Innova-1,0.0
1693619944,Innova-1,0.0
1693619947,Innova-1,0.0
1693619949,Innova-1,0.0
1693619951,Innova-1,0.0
1693619954,Innova-1,0.0
1693619956,Innova-1,0.0
1693619958,Innova-1,0.0
1693619960,Innova-1,0.0
1693619962,Innova-1,0.0
1693619964,Innova-1,0.0
1693619967,Innova-1,0.0
1693619969,Innova-1,0.0
1693619971,Innova-1,0.0
1693619973,Innova-1,0.0
1693619975,Innova-1,0.0
1693619978,Innova-1,0.0
1693619980,Innova-1,0.0
1693619982,Innova-1,0.0
1693619984,Innova-1,0.0
1693619986,Innova-1,0.0
1693619989,Innova-1,0.0
1693619992,Innova-1,0.0
1693619994,Innova-1,0.0
1693619996,Innova-1,0.0
1693619998,Innova-1,0.0
1693620000,Innova-1,0.0
1693620002,Innova-1,0.0
1693620005,Innova-1,0.0
1693620007,Innova-1,0.0
1693620009,Innova-1,0.0
1693620011,Innova-1,0.0
1693620013,Innova-1,0.0
1693620015,Innova-1,0.0
1693620018,Innova-1,0.0
1693620020,Innova-1,0.0
1693620022,Innova-1,0.0
1693620024,Innova-1,0.0
1693620026,Innova-1,0.0
1693620029,Innova-1,0.0
1693620031,Innova-1,0.0
1693620033,Innova-1,0.0
1693620035,Innova-1,0.0
1693620038,Innova-1,0.0
1693620040,Innova-1,0.0
1693620042,Innova-1,0.0
1693620044,Innova-1,0.0
1693620047,Innova-1,0.0
1693620049,Innova-1,0.0
1693620051,Innova-1,0.0
1693620053,Innova-1,0.0
1693620055,Innova-1,0.0
1693620057,Innova-1,0.0
1693620060,Innova-1,0.0
1693620062,Innova-1,0.0
1693620064,Innova-1,0.0
1693620066,Innova-1,0.0
1693620068,Innova-1,0.0
1693620070,Innova-1,0.0
1693620073,Innova-1,0.0
1693620075,Innova-1,0.0
1693620077,Innova-1,0.0
1693620079,Innova-1,0.0
1693620081,Innova-1,0.0
1693620084,Innova-1,0.0
1693620086,Innova-1,0.0
1693620088,Innova-1,0.0
1693620091,Innova-1,0.0
1693620093,Innova-1,0.0
1693620095,Innova-1,0.0
1693620097,Innova-1,0.0
1693620099,Innova-1,0.0
1693620101,Innova-1,0.0
1693620103,Innova-1,0.0
